transaction_id,transactional_date,product_id,customer_id,payment,credit_card,loyalty_card,cost,quantity,price
1459,2021-09-05 09:32:00,P0596,5,americanexpress,374283747704898,F,12.28,1,13.89
1460,2021-09-05 12:32:00,P0283,6,mastercard,5048372771028152,T,1.68,2,1.89
1461,2021-09-05 12:41:00,P0337,10,mastercard,5108753866270550,F,19.24,1,21.19
1462,2021-09-05 14:52:00,P0332,6,mastercard,5048372340210794,F,16.62,1,18.09
1463,2021-09-05 16:31:00,P0692,6,americanexpress,374288531964822,F,11.98,1,13.49
1464,2021-09-05 18:18:00,P0744,7,mastercard,5108752140019163,F,7.42,1,8.29
1465,2021-09-05 22:55:00,P0642,7,americanexpress,374283695696955,F,5.45,4,6.39
1466,2021-09-05 23:15:00,P0108,0,,5564560331473504,F,16.62,2,18.09
1467,2021-09-05 23:49:00,P0336,9,visa,4041592569391138,F,8.17,4,8.89
1468,2021-09-06 01:06:00,P0524,3,visa,4041597031723,F,10.66,6,11.59
1469,2021-09-06 06:10:00,P0362,6,visa,4041594811855266,T,3.73,4,4.79
1470,2021-09-06 07:05:00,P0519,7,mastercard,5048372343482697,F,12.45,1,14.09
1471,2021-09-06 08:24:00,P0708,4,mastercard,5048375703904119,F,17.79,4,19.19
1472,2021-09-06 10:21:00,P0578,2,americanexpress,374288269492111,T,19.78,2,21.39
1473,2021-09-06 12:50:00,P0512,7,visa,4041594272471199,T,15.55,1,17.39
1474,2021-09-07 02:44:00,P0362,4,mastercard,5108755824655574,F,3.73,1,4.79
1475,2021-09-07 03:38:00,P0232,5,americanexpress,374288907645856,F,1.66,6,1.89
1476,2021-09-07 05:04:00,P0094,3,americanexpress,374283814872701,F,13.35,5,14.79
1477,2021-09-07 07:38:00,P0219,3,mastercard,5108757692066926,F,13.98,1,14.89
1478,2021-09-07 07:55:00,P0459,7,mastercard,5048372592261180,T,8.82,2,10.09
1479,2021-09-07 09:00:00,P0333,6,mastercard,5108758000544851,F,16.61,1,18.09
1480,2021-09-07 14:58:00,P0595,8,mastercard,5108751377331051,F,17.58,2,18.79
1481,2021-09-07 15:06:00,P0075,4,visa,4041598474328,F,3.87,4,4.89
1482,2021-09-07 16:16:00,P0571,4,visa,4041594873143,F,4.35,1,4.99
1483,2021-09-07 18:51:00,P0395,7,americanexpress,374283545940173,F,2.55,6,3.59
1484,2021-09-07 23:42:00,P0529,5,americanexpress,374288620180827,F,17.59,2,18.79
1485,2021-09-08 03:46:00,P0559,6,,5602239509320821,T,6.29,4,7.69
1486,2021-09-08 04:01:00,P0048,5,visa,4041593907333949,T,17.85,2,19.29
1487,2021-09-08 08:01:00,P0528,7,americanexpress,374288686801654,F,0.62,1,1.49
1488,2021-09-08 08:23:00,P0250,5,mastercard,5108751865975179,T,16.08,1,17.89
1489,2021-09-08 08:39:00,P0283,6,mastercard,5048374564963363,F,1.68,2,1.89
1490,2021-09-08 09:28:00,P0105,7,visa,4041591560040,F,15.47,1,17.29
1491,2021-09-08 09:55:00,P0328,3,americanexpress,374288683229800,F,3.18,1,4.39
1492,2021-09-08 11:01:00,P0668,6,mastercard,5108751119159463,F,0.46,1,1.39
1493,2021-09-08 14:35:00,P0183,5,americanexpress,374283149378077,F,4.77,2,5.09
1494,2021-09-08 16:23:00,P0321,4,mastercard,5108755914990105,F,17.35,3,18.29
1495,2021-09-08 18:37:00,P0531,5,mastercard,5108758910107450,F,3.2,1,4.39
1496,2021-09-08 20:14:00,P0113,7,visa,4041597763606,F,15.49,1,17.29
1497,2021-09-08 22:19:00,P0267,4,americanexpress,374288433180139,F,13.36,1,14.79
1498,2021-09-09 01:13:00,P0068,7,americanexpress,374288309400504,F,7.46,1,8.29
1499,2021-09-09 01:20:00,P0549,7,visa,4041598843029113,T,16.85,4,18.19
1500,2021-09-09 01:47:00,P0642,7,visa,4041590679999,F,5.45,2,6.39
1501,2021-09-09 05:32:00,P0101,10,,3580987195258546,F,16.11,1,17.89
1502,2021-09-09 06:13:00,P0381,9,visa,4041595835625221,F,5.05,1,5.69
1503,2021-09-09 06:23:00,P0206,5,visa,4041595655648,F,0.58,1,1.49
1504,2021-09-09 11:17:00,P0131,6,mastercard,5108754775851324,F,11.71,2,12.99
1505,2021-09-09 11:21:00,P0423,6,americanexpress,374288147971898,F,14.04,1,14.89
1506,2021-09-09 12:02:00,P0517,8,americanexpress,374283247071053,F,5.11,1,5.79
1507,2021-09-09 12:54:00,P0571,8,visa,4041595337736047,T,4.35,1,4.99
1508,2021-09-09 15:54:00,P0613,0,visa,4041593733691965,F,9.94,2,11.39
1509,2021-09-09 16:42:00,P0182,10,mastercard,5108754498871880,F,9.85,1,11.29
1510,2021-09-09 17:50:00,P0492,10,americanexpress,374288419235956,F,16.12,1,17.89
1511,2021-09-09 18:59:00,P0142,4,americanexpress,374288974793928,F,10.09,1,11.39
1512,2021-09-09 20:39:00,P0264,9,mastercard,5108751975453257,T,4.11,4,4.89
1513,2021-09-09 21:24:00,P0217,7,mastercard,5048376535413246,F,14.96,6,16.49
1514,2021-09-09 22:10:00,P0574,3,visa,4041591577340491,T,9.21,3,10.69
1515,2021-09-10 02:00:00,P0022,9,americanexpress,374288488024372,T,1.16,4,1.69
1516,2021-09-10 02:44:00,P0459,9,visa,4041590616962687,F,8.82,1,10.09
1517,2021-09-10 06:25:00,P0062,8,americanexpress,374288659779069,T,14.01,4,14.89
1518,2021-09-10 06:49:00,P0267,5,americanexpress,374283734363807,F,13.36,3,14.79
1519,2021-09-10 06:50:00,P0398,5,mastercard,5108754582260198,F,1.75,2,2.09
1520,2021-09-10 13:48:00,P0254,7,americanexpress,374288855740360,F,11.44,2,12.49
1521,2021-09-10 15:24:00,P0276,6,,6371332518923730,F,18.02,1,19.69
1522,2021-09-10 18:01:00,P0158,5,mastercard,5048376279747775,F,3.02,1,4.19
1523,2021-09-10 19:00:00,P0440,7,mastercard,5048376770901251,F,8.88,2,10.19
1524,2021-09-10 20:05:00,P0641,7,visa,4041599406616155,F,13.58,3,14.79
1525,2021-09-10 21:22:00,P0540,6,americanexpress,374288828122639,F,18.72,1,20.69
1526,2021-09-11 00:44:00,P0392,4,mastercard,5048375647555134,T,13.78,1,14.89
1527,2021-09-11 01:04:00,P0343,8,visa,4041596073825,F,3.66,1,4.79
1528,2021-09-11 02:47:00,P0549,3,mastercard,5048379001496091,F,16.85,3,18.19
1529,2021-09-11 04:05:00,P0468,5,mastercard,5048371419780976,F,13.48,2,14.79
1530,2021-09-11 05:49:00,P0419,6,mastercard,5048377626722966,F,16.66,1,18.09
1531,2021-09-11 06:17:00,P0245,2,mastercard,5048376469602525,F,4.19,2,4.89
1532,2021-09-11 07:52:00,P0266,6,americanexpress,374283224037382,F,7.49,4,8.29
1533,2021-09-11 10:09:00,P0607,4,visa,4041592383962,F,3.38,1,4.59
1534,2021-09-11 11:04:00,P0382,4,americanexpress,374283596301333,T,14.22,2,15.09
1535,2021-09-11 12:48:00,P0438,4,mastercard,5108756552850809,F,5.21,1,5.99
1536,2021-09-11 14:01:00,P0242,3,,337941488206656,F,1.6,4,1.79
1537,2021-09-11 18:25:00,P0407,6,visa,4041593741168,F,12.35,1,13.99
1538,2021-09-11 18:26:00,P0242,6,visa,4041591106562,F,1.6,2,1.79
1539,2021-09-11 20:31:00,P0335,5,mastercard,5048372431498241,F,17.17,1,18.19
1540,2021-09-11 22:16:00,P0587,6,visa,4041594590909391,F,13.88,4,14.89
1541,2021-09-11 22:52:00,P0205,7,americanexpress,374288773074447,F,16.68,1,18.09
1542,2021-09-11 23:26:00,P0380,8,,6374162732639227,F,10.56,1,11.59
1543,2021-09-12 00:33:00,P0489,6,mastercard,5048377613772933,F,8.46,2,9.49
1544,2021-09-12 02:07:00,P0476,3,americanexpress,374288655680691,F,13.26,2,14.69
1545,2021-09-12 03:47:00,P0528,7,visa,4041590970737,F,0.62,1,1.49
1546,2021-09-12 03:51:00,P0740,6,americanexpress,374283526446224,T,16.39,3,17.99
1547,2021-09-12 04:00:00,P0198,2,americanexpress,374283367977535,F,17,1,18.19
1548,2021-09-12 07:24:00,P0673,7,visa,4041590099776,F,1.5,2,1.69
1549,2021-09-12 13:24:00,P0162,9,americanexpress,374288539749209,F,18.21,1,19.99
1550,2021-09-12 14:10:00,P0489,7,americanexpress,374288108582080,F,8.46,1,9.49
1551,2021-09-12 16:14:00,P0527,3,visa,4041590108511380,F,16.63,4,18.09
1552,2021-09-12 19:28:00,P0419,5,americanexpress,374288828774660,F,16.66,3,18.09
1553,2021-09-12 20:07:00,P0266,4,americanexpress,374288063403223,F,7.49,1,8.29
1554,2021-09-12 20:57:00,P0037,7,mastercard,5108759530844191,F,18.48,1,20.39
1555,2021-09-12 21:36:00,P0227,3,visa,4041594263732138,F,7.59,4,8.29
1556,2021-09-13 05:32:00,P0018,5,mastercard,5048379738359778,T,17.1,2,18.19
1557,2021-09-13 06:03:00,P0489,6,mastercard,5048378039533701,F,8.46,1,9.49
1558,2021-09-13 06:49:00,P0350,5,mastercard,5048378784629852,T,17.21,1,18.19
1559,2021-09-13 07:06:00,P0552,4,americanexpress,374283080203201,F,11.36,1,12.29
1560,2021-09-13 08:46:00,P0681,7,visa,4041595711136,F,5.26,2,6.09
1561,2021-09-13 10:16:00,P0467,7,americanexpress,374288701221847,F,4.66,1,4.99
1562,2021-09-13 10:52:00,P0295,5,americanexpress,374283137049458,F,1.43,1,1.69
1563,2021-09-13 14:23:00,P0353,5,,5145718693664395,T,15.1,1,16.69
1564,2021-09-13 14:24:00,P0345,2,americanexpress,374283528719669,F,7.18,2,8.19
1565,2021-09-13 15:25:00,P0116,9,mastercard,5048372815220872,F,12.24,1,13.89
1566,2021-09-13 15:56:00,P0550,4,americanexpress,374283712922699,F,15.35,3,17.09
1567,2021-09-13 15:57:00,P0022,8,mastercard,5048375598025327,F,1.16,3,1.69
1568,2021-09-13 18:31:00,P0063,4,americanexpress,374288993699841,T,3.09,3,4.29
1569,2021-09-13 18:54:00,P0424,6,visa,4041595524653377,F,6.61,3,7.89
1570,2021-09-13 20:06:00,P0711,9,mastercard,5048374791819313,F,9.87,3,11.29
1571,2021-09-13 23:10:00,P0455,10,visa,4041593584469,F,1.63,1,1.79
1572,2021-09-14 00:36:00,P0326,6,visa,4041598542598954,F,12.66,3,14.29
1573,2021-09-14 00:49:00,P0391,5,americanexpress,374283364096172,F,1.6,1,1.79
1574,2021-09-14 01:12:00,P0433,6,visa,4041590202033695,F,9.33,2,10.79
1575,2021-09-14 02:58:00,P0208,8,mastercard,5048373197662574,F,4,1,4.89
1576,2021-09-14 04:04:00,P0721,2,americanexpress,374288214799198,F,4.19,2,4.89
1577,2021-09-14 09:43:00,P0410,2,mastercard,5108755173475814,F,2.95,1,4.09
1578,2021-09-14 10:47:00,P0529,5,americanexpress,374283254793300,F,17.59,2,18.79
1579,2021-09-14 14:05:00,P0528,3,visa,4041596155176,F,0.62,6,1.49
1580,2021-09-14 14:06:00,P0098,7,mastercard,5048370972070874,T,0.74,2,1.59
1581,2021-09-14 17:45:00,P0145,7,americanexpress,374288988795372,F,4.03,1,4.89
1582,2021-09-14 23:39:00,P0409,7,,5550728276417929,F,18.03,3,19.69
1583,2021-09-15 00:21:00,P0533,6,mastercard,5048376017607554,F,1.5,2,1.69
1584,2021-09-15 02:53:00,P0467,6,mastercard,5048374587396310,F,4.66,2,4.99
1585,2021-09-15 08:42:00,P0117,2,americanexpress,374283635763519,F,8.82,4,10.09
1586,2021-09-15 09:39:00,P0701,7,visa,4041592472757,F,11.06,1,11.69
1587,2021-09-15 10:17:00,P0265,7,visa,4041595292558,T,19.23,1,21.19
1588,2021-09-15 11:05:00,P0117,4,mastercard,5048371036498218,T,8.82,1,10.09
1589,2021-09-15 11:29:00,P0398,8,mastercard,5048373470913447,F,1.75,2,2.09
1590,2021-09-15 11:30:00,P0385,6,americanexpress,374288915339930,F,13.22,4,14.69
1591,2021-09-15 13:46:00,P0294,5,mastercard,5108757544114445,F,12.38,3,13.99
1592,2021-09-15 15:23:00,P0432,3,,67628213312335367,F,17.36,1,18.39
1593,2021-09-15 15:43:00,P0322,7,visa,4041596213134794,F,13.65,1,14.89
1594,2021-09-15 16:01:00,P0199,10,mastercard,5048378770794827,F,6.42,2,7.79
1595,2021-09-15 20:01:00,P0513,7,visa,4041591517610,T,0.97,2,1.59
1596,2021-09-15 21:27:00,P0381,7,,3552094738054393,F,5.05,3,5.69
1597,2021-09-15 21:36:00,P0284,5,mastercard,5108751806276216,F,1.03,1,1.59
1598,2021-09-16 00:11:00,P0366,6,visa,4041593605066,F,13.27,3,14.69
1599,2021-09-16 03:16:00,P0220,8,,3575944858215914,F,16,2,17.79
1600,2021-09-16 03:50:00,P0429,8,americanexpress,374283361730021,F,0.78,2,1.59
1601,2021-09-16 05:29:00,P0425,9,visa,4041597133685,F,10.49,1,11.49
1602,2021-09-16 06:04:00,P0361,8,,4844487509232238,F,8.85,1,10.19
1603,2021-09-16 06:51:00,P0379,4,americanexpress,374288871188792,F,6.12,3,7.49
1604,2021-09-16 07:40:00,P0201,9,visa,4041595027517590,F,9.9,2,11.29
1605,2021-09-16 11:10:00,P0290,9,americanexpress,374288510330987,T,18.11,1,19.79
1606,2021-09-16 13:07:00,P0294,9,visa,4041595148875,F,12.38,3,13.99
1607,2021-09-16 13:21:00,P0239,2,visa,4041598926455862,F,0.32,3,1.29
1608,2021-09-16 18:26:00,P0298,3,mastercard,5048378018572191,T,5,1,5.59
1609,2021-09-16 18:49:00,P0293,8,americanexpress,374288713542743,F,18.19,2,19.89
1610,2021-09-16 19:53:00,P0537,8,visa,4041598897080,F,8.62,4,9.79
1611,2021-09-16 21:06:00,P0097,2,americanexpress,374283944119148,F,9.91,2,11.29
1612,2021-09-17 02:08:00,P0263,7,mastercard,5108759532862993,F,2.27,2,3.09
1613,2021-09-17 05:02:00,P0171,6,americanexpress,374283754519411,F,5.57,2,6.69
1614,2021-09-17 06:53:00,P0170,3,visa,4041596162989362,F,8.13,5,8.89
1615,2021-09-17 06:58:00,P0537,7,americanexpress,374283461412942,F,8.62,2,9.79
1616,2021-09-17 07:04:00,P0628,2,mastercard,5048379951771642,F,16.23,3,17.99
1617,2021-09-17 09:41:00,P0444,9,visa,4041595092356296,F,13.93,3,14.89
1618,2021-09-17 12:50:00,P0459,5,mastercard,5048376139245960,F,8.82,1,10.09
1619,2021-09-17 14:13:00,P0435,3,mastercard,5108753351534007,F,7.88,2,8.39
1620,2021-09-17 15:53:00,P0134,6,mastercard,5108759817337992,F,10.28,4,11.49
1621,2021-09-17 16:37:00,P0675,5,visa,4041593970767,F,12.34,1,13.99
1622,2021-09-17 16:47:00,P0481,5,americanexpress,374288344157002,F,17.2,1,18.19
1623,2021-09-17 16:56:00,P0401,7,mastercard,5108754027372657,T,16.69,1,18.09
1624,2021-09-17 18:20:00,P0314,6,mastercard,5048370521991521,F,14.84,3,16.29
1625,2021-09-17 18:56:00,P0322,5,visa,4041596767905,F,13.65,1,14.89
1626,2021-09-17 22:20:00,P0364,8,visa,4041593697048,F,15.78,2,17.59
1627,2021-09-17 22:36:00,P0409,10,americanexpress,374283351781018,F,18.03,1,19.69
1628,2021-09-17 23:00:00,P0301,6,americanexpress,374283714464617,F,15.18,4,16.79
1629,2021-09-18 01:04:00,P0310,9,visa,4041593996010,F,14.48,1,15.59
1630,2021-09-18 01:27:00,P0726,3,visa,4041594347478,F,9.71,6,11.19
1631,2021-09-18 01:29:00,P0409,5,americanexpress,374288720794899,T,18.03,2,19.69
1632,2021-09-18 02:10:00,P0066,5,americanexpress,374288524270914,T,9.89,3,11.29
1633,2021-09-18 03:13:00,P0560,4,americanexpress,374283524161304,F,1.4,1,1.69
1634,2021-09-18 03:38:00,P0606,5,americanexpress,374283513124214,F,14.31,3,15.19
1635,2021-09-18 07:47:00,P0654,6,mastercard,5048372455605523,F,8.85,3,10.19
1636,2021-09-18 08:09:00,P0574,3,americanexpress,374288186901475,F,9.21,2,10.69
1637,2021-09-18 09:58:00,P0582,6,visa,4041591781495602,F,5.55,1,6.59
1638,2021-09-18 10:10:00,P0204,7,visa,4041592593029472,F,9.72,1,11.19
1639,2021-09-18 12:32:00,P0055,9,americanexpress,374283979106770,F,4.06,1,4.89
1640,2021-09-18 16:58:00,P0212,4,americanexpress,374283707320271,F,1.86,1,2.29
1641,2021-09-18 19:23:00,P0474,4,mastercard,5048377471259627,F,15.66,2,17.49
1642,2021-09-18 21:27:00,P0412,6,visa,4041592036371176,F,16.11,2,17.89
1643,2021-09-18 23:38:00,P0729,4,visa,4041592740783880,F,9.34,1,10.89
1644,2021-09-19 00:41:00,P0574,4,visa,4041594669442449,T,9.21,1,10.69
1645,2021-09-19 02:07:00,P0468,8,americanexpress,374288179224794,F,13.48,2,14.79
1646,2021-09-19 02:14:00,P0045,4,americanexpress,374288579793885,F,9.5,1,10.99
1647,2021-09-19 02:45:00,P0543,7,visa,4041595600073,F,17.45,2,18.49
1648,2021-09-19 03:10:00,P0491,7,mastercard,5108752950658605,F,18,1,19.59
1649,2021-09-19 04:14:00,P0194,8,americanexpress,374283239636608,F,10.82,3,11.59
1650,2021-09-19 05:16:00,P0409,4,mastercard,5048374062546348,F,18.03,2,19.69
1651,2021-09-19 08:44:00,P0175,3,americanexpress,374288994105350,F,10.26,1,11.49
1652,2021-09-19 10:16:00,P0264,6,mastercard,5108753162358067,F,4.11,3,4.89
1653,2021-09-19 10:54:00,P0537,3,americanexpress,374288784064593,F,8.62,1,9.79
1654,2021-09-19 13:12:00,P0215,9,americanexpress,374288020890132,F,0.81,1,1.59
1655,2021-09-19 13:17:00,P0661,8,americanexpress,374288538118679,F,8.21,2,8.99
1656,2021-09-19 14:42:00,P0062,9,visa,4041597030485,F,14.01,2,14.89
1657,2021-09-19 17:12:00,P0274,4,mastercard,5108750112743232,F,11.65,1,12.89
1658,2021-09-19 17:29:00,P0393,6,visa,4041593256986826,T,10.94,3,11.59
1659,2021-09-19 18:42:00,P0512,4,mastercard,5108754231937295,F,15.55,1,17.39
1660,2021-09-19 19:08:00,P0286,4,americanexpress,374288083461284,F,10.87,1,11.59
1661,2021-09-19 19:09:00,P0661,4,mastercard,5108750000119065,F,8.21,3,8.99
1662,2021-09-19 19:22:00,P0346,7,mastercard,5108755617094643,F,12.21,2,13.79
1663,2021-09-19 20:08:00,P0405,8,americanexpress,374288884824953,F,18.2,1,19.99
1664,2021-09-19 20:53:00,P0487,9,,30593998480220,F,11.44,2,12.49
1665,2021-09-19 21:01:00,P0556,7,mastercard,5048372923191072,F,5.5,1,6.49
1666,2021-09-19 21:44:00,P0357,5,mastercard,5048370781932090,F,3.34,4,4.49
1667,2021-09-19 23:12:00,P0463,7,americanexpress,374283038656872,F,12.96,4,14.59
1668,2021-09-19 23:16:00,P0547,7,visa,4041597591782618,F,20,1,21.49
1669,2021-09-20 02:28:00,P0537,8,visa,4041590245916,F,8.62,2,9.79
1670,2021-09-20 02:51:00,P0240,7,americanexpress,374283308578129,F,1.27,6,1.69
1671,2021-09-20 04:02:00,P0528,3,americanexpress,374288875469412,F,0.62,3,1.49
1672,2021-09-20 05:30:00,P0067,5,americanexpress,374283506193226,F,17.72,4,19.09
1673,2021-09-20 05:51:00,P0403,6,americanexpress,374288479191024,F,18.82,1,20.79
1674,2021-09-20 06:11:00,P0265,7,visa,4041597107112573,F,19.23,4,21.19
1675,2021-09-20 08:47:00,P0658,6,visa,4041591372909,F,2.92,2,4.09
1676,2021-09-20 15:44:00,P0476,5,mastercard,5108751271247718,F,13.26,4,14.69
1677,2021-09-20 15:56:00,P0505,7,visa,4041597623654769,F,3.97,1,4.89
1678,2021-09-20 19:20:00,P0051,2,mastercard,5108759901691254,T,16.95,1,18.19
1679,2021-09-20 19:24:00,P0505,6,visa,4041590190377,F,3.97,1,4.89
1680,2021-09-20 20:01:00,P0536,7,americanexpress,374288589527216,F,16.97,1,18.19
1681,2021-09-21 07:17:00,P0222,8,mastercard,5048376722721674,F,16.56,3,18.09
1682,2021-09-21 08:10:00,P0187,7,americanexpress,374283019784669,F,4.17,3,4.89
1683,2021-09-21 08:46:00,P0285,0,mastercard,5108757210312224,F,2.73,3,3.79
1684,2021-09-21 08:49:00,P0281,9,mastercard,5048379816716733,F,2.39,1,3.29
1685,2021-09-21 09:09:00,P0487,2,visa,4041595984774,T,11.44,1,12.49
1686,2021-09-21 10:10:00,P0171,5,visa,4041594847054652,F,5.57,3,6.69
1687,2021-09-21 12:00:00,P0348,2,,3554682055518236,F,6.83,1,8.09
1688,2021-09-21 15:00:00,P0235,5,mastercard,5108752266297460,F,11.99,3,13.49
1689,2021-09-21 16:18:00,P0328,4,americanexpress,374283269798450,F,3.18,1,4.39
1690,2021-09-21 19:57:00,P0118,8,visa,4041597973169681,F,2.82,3,3.99
1691,2021-09-21 21:37:00,P0352,7,mastercard,5108755480400745,T,2.04,2,2.59
1692,2021-09-21 21:49:00,P0716,5,mastercard,5108752951387121,F,13.32,1,14.79
1693,2021-09-22 05:15:00,P0578,8,visa,4041591016837,F,19.78,5,21.39
1694,2021-09-22 09:24:00,P0317,4,mastercard,5048373846555542,F,16.83,7,18.19
1695,2021-09-22 09:55:00,P0286,3,visa,4041592189716,F,10.87,1,11.59
1696,2021-09-22 12:24:00,P0300,6,mastercard,5048374753223413,F,7.58,2,8.29
1697,2021-09-22 12:41:00,P0444,3,americanexpress,374288318313151,F,13.93,1,14.89
1698,2021-09-22 14:48:00,P0190,5,americanexpress,374288910703452,F,18.93,1,20.89
1699,2021-09-22 15:48:00,P0362,7,americanexpress,374288074239368,T,3.73,3,4.79
1700,2021-09-22 18:25:00,P0437,4,visa,4041598959047,F,0.1,7,1.19
1701,2021-09-22 18:44:00,P0519,4,mastercard,5108752222125458,F,12.45,1,14.09
1702,2021-09-22 20:19:00,P0392,6,,3574715893867468,F,13.78,1,14.89
1703,2021-09-23 00:40:00,P0557,6,visa,4041591680293,F,9.79,4,11.29
1704,2021-09-23 00:41:00,P0235,5,,3579576196620169,F,11.99,5,13.49
1705,2021-09-23 03:09:00,P0326,4,visa,4041599817806,F,12.66,2,14.29
1706,2021-09-23 03:35:00,P0298,9,mastercard,5048371878290483,F,5,1,5.59
1707,2021-09-23 05:41:00,P0380,10,mastercard,5108756515107784,F,10.56,4,11.59
1708,2021-09-23 07:17:00,P0609,5,mastercard,5048378784553797,F,6.31,4,7.69
1709,2021-09-23 10:48:00,P0335,8,americanexpress,374283386849327,F,17.17,4,18.19
1710,2021-09-23 10:57:00,P0509,5,americanexpress,374283939454633,F,11.66,3,12.89
1711,2021-09-23 11:59:00,P0071,5,americanexpress,374283727595134,F,13.09,2,14.69
1712,2021-09-23 15:26:00,P0334,8,visa,4041599329604,F,5.53,1,6.59
1713,2021-09-23 18:05:00,P0343,7,visa,4041598027191,T,3.66,3,4.79
1714,2021-09-23 19:04:00,P0585,8,mastercard,5048374042024697,F,3.81,2,4.79
1715,2021-09-23 20:29:00,P0301,4,mastercard,5048378901439326,T,15.18,1,16.79
1716,2021-09-23 21:22:00,P0388,3,mastercard,5048377014367770,T,17.9,1,19.39
1717,2021-09-23 22:46:00,P0218,9,americanexpress,374283603050451,F,8.4,4,9.39
1718,2021-09-24 02:05:00,P0312,5,mastercard,5048372525693376,F,17.43,1,18.49
1719,2021-09-24 02:07:00,P0162,6,mastercard,5108758290439614,T,18.21,2,19.99
1720,2021-09-24 02:08:00,P0498,7,americanexpress,374288674258743,F,11.6,1,12.79
1721,2021-09-24 02:15:00,P0368,3,mastercard,5108756158023827,F,9.52,1,10.99
1722,2021-09-24 02:44:00,P0577,8,americanexpress,374283294837539,F,7.24,1,8.19
1723,2021-09-24 05:11:00,P0547,8,americanexpress,374288053995824,F,20,3,21.49
1724,2021-09-24 05:17:00,P0267,4,americanexpress,374283010869857,F,13.36,1,14.79
1725,2021-09-24 05:36:00,P0179,9,mastercard,5108751028216800,F,5.8,1,6.99
1726,2021-09-24 10:18:00,P0077,4,visa,4041596324616143,F,6.54,5,7.89
1727,2021-09-24 11:38:00,P0021,5,americanexpress,374283941128092,F,14.13,1,14.89
1728,2021-09-24 14:50:00,P0556,7,americanexpress,374283465449734,F,5.5,1,6.49
1729,2021-09-24 16:41:00,P0418,3,mastercard,5108754313835888,F,13.24,1,14.69
1730,2021-09-24 16:42:00,P0651,8,americanexpress,374283120695127,F,15.2,4,16.89
1731,2021-09-24 17:37:00,P0531,9,mastercard,5048373740379072,F,3.2,2,4.39
1732,2021-09-24 19:10:00,P0400,2,visa,4041594502162907,T,6.39,1,7.69
1733,2021-09-24 20:19:00,P0251,7,mastercard,5048377382632987,F,2.11,4,2.79
1734,2021-09-24 21:26:00,P0384,6,mastercard,5108750609099049,F,4.83,4,5.19
1735,2021-09-24 23:28:00,P0240,6,visa,4041595173790,F,1.27,1,1.69
1736,2021-09-24 23:52:00,P0224,5,visa,4041593070758,T,16.48,2,18.09
1737,2021-09-25 02:45:00,P0634,2,americanexpress,374283283526630,F,16.47,1,18.09
1738,2021-09-25 02:57:00,P0015,10,visa,4041598082153558,T,2.25,6,2.99
1739,2021-09-25 05:04:00,P0321,7,mastercard,5048379770563345,F,17.35,5,18.29
1740,2021-09-25 09:10:00,P0469,2,mastercard,5048374070243151,F,0.92,3,1.59
1741,2021-09-25 09:28:00,P0316,8,visa,4041594165405551,F,1.81,1,2.19
1742,2021-09-25 12:04:00,P0194,10,mastercard,5048373143739922,F,10.82,1,11.59
1743,2021-09-25 12:28:00,P0026,9,americanexpress,374288469592413,F,13.19,1,14.69
1744,2021-09-25 12:37:00,P0431,5,mastercard,5108753779812472,F,10.67,3,11.59
1745,2021-09-25 13:16:00,P0276,5,mastercard,5108757298430005,F,18.02,3,19.69
1746,2021-09-25 17:38:00,P0360,6,mastercard,5048371101054193,F,5.54,6,6.59
1747,2021-09-25 17:56:00,P0188,5,americanexpress,374288422589027,F,6.75,3,7.99
1748,2021-09-25 19:11:00,P0415,8,americanexpress,374288120383640,F,13.96,2,14.89
1749,2021-09-25 23:09:00,P0259,6,visa,4041591501614,F,5.21,5,5.99
1750,2021-09-25 23:37:00,P0327,7,americanexpress,374288402392467,F,7.13,2,8.19
1751,2021-09-26 00:37:00,P0678,5,americanexpress,374288898526032,F,7.6,1,8.29
1752,2021-09-26 00:38:00,P0672,6,visa,4041590371639,F,19.89,2,21.39
1753,2021-09-26 04:24:00,P0398,6,americanexpress,374283579435702,F,1.75,1,2.09
